run_id,profile_id,family,subtype,currency,currency_pair,timing_cv_scenario,timing_CV,tenor_months,h_R_k,h_C_k,alpha_R_k,alpha_C_k,alpha_D_k,fx_debt_service_share_k,delta_CF_k,delta_op_eff_k,delta_net_k,omega_t,E_t,Q_plus,Q_minus,lambda,H_t,direction,sigma_Q,rho,c,g_NR,g_PAE,g_TE,g_AEO,g_ACC,g_EXT,g_CIRC
20260510_232418,2919,processor,0000101,USD,USD_TND,baseline,0.4,3,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.1496901229515268,-0.017644197528006438,0.0,0.017644197528006438,0.7638328372426331,0.01347721745868661,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,baseline,0.4,6,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.4332909481665803,-0.05107264878808334,0.0,0.05107264878808334,0.7638328372426331,0.03901096622929822,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,baseline,0.4,9,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.27697318196116283,-0.03264724108794902,0.0,0.03264724108794902,0.7638328372426331,0.024937034788352363,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,baseline,0.4,12,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.09539927660617581,-0.01124485468565861,0.0,0.01124485468565861,0.7638328372426331,0.008589189258927732,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,high,0.6,1,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.07243573931894744,-0.008538108376359344,0.0,0.008538108376359344,0.7638328372426331,0.0065216875457996485,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,high,0.6,2,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.16957665867651597,-0.019988253084651877,0.0,0.019988253084651877,0.7638328372426331,0.015267684065173455,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,high,0.6,3,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.23804876943023467,-0.028059162664232952,0.0,0.028059162664232952,0.7638328372426331,0.021432509828473615,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,high,0.6,6,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.25976258475212594,-0.030618602385918306,0.0,0.030618602385918306,0.7638328372426331,0.023387493932840033,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,high,0.6,9,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.16997065335879577,-0.020034693824107882,0.0,0.020034693824107882,0.7638328372426331,0.015303157026955781,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2919,processor,0000101,USD,USD_TND,high,0.6,12,0.06970223598340936,0.3199514970435649,0.15885859290137883,0.45480433972552414,0.5139819880016148,0.0,-0.197556617588533,-0.1178714879786694,-0.1178714879786694,0.09020559446338021,-0.010632667643399048,0.0,0.010632667643399048,0.7638328372426331,0.008121580693515436,outflow,0.10147953245788813,-0.06729380078613756,7.278216526098549,0,0,0,0,1,0,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,low,0.25,1,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,8.688042930073491e-06,-4.816108080856383e-07,0.0,4.816108080856383e-07,0.85,4.0936918687279257e-07,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,low,0.25,2,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.012668491601175072,-0.000702262008414873,0.0,0.000702262008414873,0.85,0.0005969227071526421,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,low,0.25,3,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.24685777390523592,-0.013684252360354853,0.0,0.013684252360354853,0.85,0.011631614506301624,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,low,0.25,6,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.7127804628048866,-0.03951209466183116,0.0,0.03951209466183116,0.85,0.03358528046255648,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,low,0.25,9,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.02750323103582314,-0.0015246072597406863,0.0,0.0015246072597406863,0.85,0.0012959161707795832,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,low,0.25,12,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.00018135260994918257,-1.0053055415246041e-05,0.0,1.0053055415246041e-05,0.85,8.545097102959134e-06,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,baseline,0.4,1,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.013313987624160644,-0.0007380442741965084,0.0,0.0007380442741965084,0.85,0.0006273376330670321,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,baseline,0.4,2,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.15022026456254658,-0.008327272734389499,0.0,0.008327272734389499,0.85,0.007078181824231074,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,baseline,0.4,3,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.37430060484032773,-0.02074888651161034,0.0,0.02074888651161034,0.85,0.017636553534868787,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
20260510_232418,2920,processor,0001111,EUR,EUR_TND,baseline,0.4,6,0.4123945482162387,0.4887680253960697,0.6565270996652544,0.782625172007829,0.4231004768051207,0.029617033376358452,-0.031135350389294325,-0.025816717580206452,-0.0554337509565649,0.3712501990570686,-0.020579791077104684,0.0,0.020579791077104684,0.85,0.01749282241553898,outflow,0.1813384890694171,0.07815352603793146,5.140921990573406,0,0,0,1,1,1,1
